unique_person_id,geo,unique_id_in_geo,pid,sample_geo,ptotals,rptotals,empl,rempl,page,rpage,psex,rpsex,hid,entity
1034,4013010101,457,4,206,1,1,4,4,1,1,1,1,2.01300019086e+12,person
1035,4013010101,457,5,206,1,1,3,3,6,6,2,2,2.01300019086e+12,person
1036,4013010101,458,1,127,1,1,1,1,8,8,1,1,2.0130001925e+12,person
1037,4013010101,458,2,127,1,1,1,1,7,7,2,2,2.0130001925e+12,person
1038,4013010101,458,3,127,1,1,3,3,3,3,2,2,2.0130001925e+12,person
1039,4013010101,459,1,115,1,1,3,3,10,10,2,2,2.01300019355e+12,person
1040,4013010101,459,2,115,1,1,3,3,7,7,1,1,2.01300019355e+12,person
1041,4013010101,460,1,807,1,1,3,3,8,8,1,1,2.0130001947e+12,person
1042,4013010101,460,2,807,1,1,3,3,8,8,2,2,2.0130001947e+12,person
1043,4013010101,461,1,110,1,1,3,3,7,7,2,2,2.01300019717e+12,person
1044,4013010101,461,2,110,1,1,1,1,7,7,1,1,2.01300019717e+12,person
1045,4013010101,462,1,110,1,1,3,3,7,7,2,2,2.01300019717e+12,person
1046,4013010101,462,2,110,1,1,1,1,7,7,1,1,2.01300019717e+12,person
1047,4013010101,463,1,300,1,1,3,3,9,9,1,1,2.01300019781e+12,person
1048,4013010101,464,1,120,1,1,3,3,10,10,2,2,2.01300020027e+12,person
1049,4013010101,465,1,133,1,1,3,3,8,8,2,2,2.01300020164e+12,person
1050,4013010101,465,2,133,1,1,3,3,6,6,2,2,2.01300020164e+12,person
1051,4013010101,466,1,134,1,1,1,1,8,8,1,1,2.01300020296e+12,person
1052,4013010101,466,2,134,1,1,3,3,8,8,2,2,2.01300020296e+12,person
1053,4013010101,467,1,700,1,1,3,3,10,10,2,2,2.01300020304e+12,person
1054,4013010101,467,2,700,1,1,3,3,10,10,1,1,2.01300020304e+12,person
1055,4013010101,468,1,900,1,1,1,1,7,7,2,2,2.01300020744e+12,person
1056,4013010101,469,1,107,1,1,3,3,9,9,1,1,2.01300020973e+12,person
1057,4013010101,469,2,107,1,1,3,3,8,8,2,2,2.01300020973e+12,person
1058,4013010101,470,1,131,1,1,3,3,10,10,1,1,2.01300021189e+12,person
1059,4013010101,470,2,131,1,1,3,3,10,10,2,2,2.01300021189e+12,person
1060,4013010101,471,1,202,1,1,1,1,5,5,2,2,2.01300021506e+12,person
1061,4013010101,471,2,202,1,1,1,1,6,6,1,1,2.01300021506e+12,person
1062,4013010101,471,3,202,1,1,3,3,3,3,1,1,2.01300021506e+12,person
1063,4013010101,471,4,202,1,1,4,4,2,2,1,1,2.01300021506e+12,person
1064,4013010101,471,5,202,1,1,4,4,2,2,2,2,2.01300021506e+12,person
1065,4013010101,472,1,130,1,1,3,3,10,10,1,1,2.01300021945e+12,person
1066,4013010101,472,2,130,1,1,3,3,10,10,2,2,2.01300021945e+12,person
1067,4013010101,473,1,126,1,1,3,3,6,6,2,2,2.01300022397e+12,person
1068,4013010101,473,2,126,1,1,1,1,6,6,1,1,2.01300022397e+12,person
1069,4013010101,473,3,126,1,1,4,4,1,1,2,2,2.01300022397e+12,person
1070,4013010101,473,4,126,1,1,4,4,1,1,1,1,2.01300022397e+12,person
1071,4013010101,474,1,205,1,1,3,3,10,10,2,2,2.0130002293e+12,person
1072,4013010101,475,1,112,1,1,1,1,9,9,1,1,2.01300022954e+12,person
1073,4013010101,475,2,112,1,1,3,3,7,7,2,2,2.01300022954e+12,person
1074,4013010101,476,1,112,1,1,1,1,9,9,1,1,2.01300022954e+12,person
1075,4013010101,476,2,112,1,1,3,3,7,7,2,2,2.01300022954e+12,person
1076,4013010101,477,1,132,1,1,3,3,9,9,1,1,2.01300023029e+12,person
1077,4013010101,477,2,132,1,1,3,3,8,8,2,2,2.01300023029e+12,person
1078,4013010101,478,1,111,1,1,3,3,9,9,1,1,2.01300024013e+12,person
1079,4013010101,478,2,111,1,1,3,3,9,9,2,2,2.01300024013e+12,person
1080,4013010101,479,1,300,1,1,1,1,7,7,1,1,2.01300024413e+12,person
1081,4013010101,479,2,300,1,1,1,1,7,7,2,2,2.01300024413e+12,person
1082,4013010101,480,1,128,1,1,1,1,7,7,1,1,2.01300024779e+12,person
1083,4013010101,480,2,128,1,1,3,3,7,7,2,2,2.01300024779e+12,person
1084,4013010101,480,3,128,1,1,3,3,3,3,2,2,2.01300024779e+12,person
1085,4013010101,481,1,206,1,1,1,1,7,7,1,1,2.01300024998e+12,person
1086,4013010101,481,2,206,1,1,1,1,7,7,2,2,2.01300024998e+12,person
1087,4013010101,482,1,201,1,1,3,3,9,9,1,1,2.01300025909e+12,person
1088,4013010101,482,2,201,1,1,3,3,9,9,2,2,2.01300025909e+12,person
1089,4013010101,483,1,101,1,1,3,3,10,10,1,1,2.0130002602e+12,person
1090,4013010101,484,1,129,1,1,1,1,9,9,2,2,2.01300026116e+12,person
1091,4013010101,484,2,129,1,1,3,3,9,9,1,1,2.01300026116e+12,person
1092,4013010101,485,1,900,1,1,1,1,9,9,2,2,2.01300026214e+12,person
1093,4013010101,485,2,900,1,1,3,3,10,10,1,1,2.01300026214e+12,person
1094,4013010101,486,1,130,1,1,3,3,10,10,1,1,2.01300026854e+12,person
1095,4013010101,486,2,130,1,1,3,3,10,10,2,2,2.01300026854e+12,person
1096,4013010101,487,1,206,1,1,3,3,8,8,2,2,2.01300027284e+12,person
1097,4013010101,487,2,206,1,1,3,3,4,4,1,1,2.01300027284e+12,person
1098,4013010101,488,1,209,1,1,3,3,9,9,2,2,2.01300027479e+12,person
1099,4013010101,488,2,209,1,1,3,3,6,6,1,1,2.01300027479e+12,person
1100,4013010101,489,1,127,1,1,1,1,7,7,2,2,2.01300027569e+12,person
1101,4013010101,489,2,127,1,1,1,1,8,8,1,1,2.01300027569e+12,person
1102,4013010101,490,1,600,1,1,1,1,8,8,2,2,2.01300028792e+12,person
1103,4013010101,490,2,600,1,1,3,3,8,8,1,1,2.01300028792e+12,person
1104,4013010101,491,1,130,1,1,3,3,9,9,1,1,2.01300028904e+12,person
1105,4013010101,491,2,130,1,1,3,3,9,9,2,2,2.01300028904e+12,person
1106,4013010101,492,1,700,1,1,3,3,7,7,2,2,2.01300028906e+12,person
1107,4013010101,492,2,700,1,1,1,1,7,7,1,1,2.01300028906e+12,person
1108,4013010101,492,3,700,1,1,4,4,2,2,2,2,2.01300028906e+12,person
1109,4013010101,493,1,400,1,1,3,3,6,6,2,2,2.01300029315e+12,person
1110,4013010101,493,2,400,1,1,1,1,6,6,1,1,2.01300029315e+12,person
1111,4013010101,493,3,400,1,1,4,4,1,1,1,1,2.01300029315e+12,person
1112,4013010101,493,4,400,1,1,4,4,1,1,2,2,2.01300029315e+12,person
1113,4013010101,494,1,112,1,1,3,3,8,8,2,2,2.01300029497e+12,person
1114,4013010101,494,2,112,1,1,3,3,8,8,1,1,2.01300029497e+12,person
1115,4013010101,495,1,128,1,1,1,1,8,8,1,1,2.0130002951e+12,person
1116,4013010101,495,2,128,1,1,1,1,8,8,2,2,2.0130002951e+12,person
1117,4013010101,496,1,201,1,1,3,3,10,10,2,2,2.01300029944e+12,person
1118,4013010101,496,2,201,1,1,3,3,10,10,1,1,2.01300029944e+12,person
1119,4013010101,496,3,201,1,1,3,3,9,9,2,2,2.01300029944e+12,person
1120,4013010101,497,1,206,1,1,3,3,9,9,1,1,2.01300030029e+12,person
1121,4013010101,497,2,206,1,1,3,3,9,9,2,2,2.01300030029e+12,person
1122,4013010101,498,1,500,1,1,1,1,8,8,2,2,2.01300030151e+12,person
1123,4013010101,498,2,500,1,1,3,3,7,7,1,1,2.01300030151e+12,person
1124,4013010101,499,1,300,1,1,3,3,10,10,1,1,2.01300030286e+12,person
1125,4013010101,499,2,300,1,1,3,3,10,10,2,2,2.01300030286e+12,person
1126,4013010101,500,1,209,1,1,3,3,7,7,1,1,2.01300030287e+12,person
1127,4013010101,500,2,209,1,1,3,3,7,7,2,2,2.01300030287e+12,person
1128,4013010101,501,1,201,1,1,3,3,9,9,1,1,2.01300030598e+12,person
1129,4013010101,501,2,201,1,1,3,3,9,9,2,2,2.01300030598e+12,person
1130,4013010101,502,1,101,1,1,3,3,10,10,1,1,2.01300030723e+12,person
1131,4013010101,502,2,101,1,1,3,3,10,10,2,2,2.01300030723e+12,person
1132,4013010101,503,1,400,1,1,1,1,6,6,2,2,2.01300032971e+12,person
1133,4013010101,503,2,400,1,1,1,1,6,6,1,1,2.01300032971e+12,person
1134,4013010101,503,3,400,1,1,3,3,3,3,1,1,2.01300032971e+12,person
1135,4013010101,503,4,400,1,1,4,4,2,2,1,1,2.01300032971e+12,person
1136,4013010101,503,5,400,1,1,4,4,2,2,2,2,2.01300032971e+12,person
1137,4013010101,504,1,209,1,1,1,1,8,8,2,2,2.01300034042e+12,person
1138,4013010101,504,2,209,1,1,3,3,8,8,1,1,2.01300034042e+12,person
1139,4013010101,504,3,209,1,1,3,3,4,4,1,1,2.01300034042e+12,person
1140,4013010101,504,4,209,1,1,3,3,3,3,1,1,2.01300034042e+12,person
1141,4013010101,505,1,121,1,1,1,1,6,6,1,1,2.01300034138e+12,person
1142,4013010101,505,2,121,1,1,2,2,6,6,2,2,2.01300034138e+12,person
1143,4013010101,506,1,107,1,1,1,1,5,5,1,1,2.01300034157e+12,person
1144,4013010101,506,2,107,1,1,1,1,5,5,2,2,2.01300034157e+12,person
1145,4013010101,507,1,117,1,1,3,3,10,10,1,1,2.01300034328e+12,person
1146,4013010101,507,2,117,1,1,3,3,10,10,2,2,2.01300034328e+12,person
1147,4013010101,508,1,111,1,1,3,3,10,10,2,2,2.01300034603e+12,person
1148,4013010101,508,2,111,1,1,3,3,10,10,1,1,2.01300034603e+12,person
1149,4013010101,509,1,111,1,1,3,3,10,10,2,2,2.01300034603e+12,person
1150,4013010101,509,2,111,1,1,3,3,10,10,1,1,2.01300034603e+12,person
1151,4013010101,510,1,112,1,1,3,3,9,9,1,1,2.01300035094e+12,person
1152,4013010101,510,2,112,1,1,3,3,9,9,2,2,2.01300035094e+12,person
1153,4013010101,511,1,110,1,1,1,1,7,7,1,1,2.01300035508e+12,person
1154,4013010101,511,2,110,1,1,3,3,4,4,1,1,2.01300035508e+12,person
1155,4013010101,512,1,128,1,1,1,1,7,7,1,1,2.01300035568e+12,person
1156,4013010101,512,2,128,1,1,3,3,7,7,2,2,2.01300035568e+12,person
1157,4013010101,513,1,110,1,1,1,1,6,6,1,1,2.01300035908e+12,person
1158,4013010101,513,2,110,1,1,3,3,6,6,2,2,2.01300035908e+12,person
1159,4013010101,513,3,110,1,1,4,4,1,1,2,2,2.01300035908e+12,person
1160,4013010101,513,4,110,1,1,4,4,1,1,1,1,2.01300035908e+12,person
1161,4013010101,513,5,110,1,1,1,1,3,3,1,1,2.01300035908e+12,person
1162,4013010101,513,6,110,1,1,4,4,2,2,1,1,2.01300035908e+12,person
1163,4013010101,514,1,117,1,1,3,3,10,10,1,1,2.01300037369e+12,person
1164,4013010101,514,2,117,1,1,3,3,10,10,2,2,2.01300037369e+12,person
1165,4013010101,515,1,104,1,1,3,3,10,10,1,1,2.01300037853e+12,person
1166,4013010101,515,2,104,1,1,3,3,10,10,2,2,2.01300037853e+12,person
1167,4013010101,516,1,104,1,1,3,3,10,10,1,1,2.01300037853e+12,person
1168,4013010101,516,2,104,1,1,3,3,10,10,2,2,2.01300037853e+12,person
1169,4013010101,517,1,116,1,1,3,3,9,9,2,2,2.01300038377e+12,person
1170,4013010101,518,1,132,1,1,3,3,9,9,1,1,2.01300038944e+12,person
1171,4013010101,518,2,132,1,1,3,3,10,10,2,2,2.01300038944e+12,person
1172,4013010101,519,1,132,1,1,3,3,9,9,1,1,2.01300038944e+12,person
1173,4013010101,519,2,132,1,1,3,3,10,10,2,2,2.01300038944e+12,person
1174,4013010101,520,1,115,1,1,1,1,7,7,1,1,2.01300039035e+12,person
1175,4013010101,521,1,128,1,1,3,3,8,8,1,1,2.01300039218e+12,person
1176,4013010101,521,2,128,1,1,1,1,7,7,2,2,2.01300039218e+12,person
1177,4013010101,522,1,106,1,1,1,1,9,9,1,1,2.01300039729e+12,person
1178,4013010101,522,2,106,1,1,3,3,7,7,2,2,2.01300039729e+12,person
1179,4013010101,523,1,807,1,1,1,1,9,9,1,1,2.01300040062e+12,person
1180,4013010101,523,2,807,1,1,3,3,8,8,2,2,2.01300040062e+12,person
1181,4013010101,524,1,120,1,1,1,1,5,5,2,2,2.0130004061e+12,person
1182,4013010101,524,2,120,1,1,1,1,6,6,1,1,2.0130004061e+12,person
1183,4013010101,525,1,113,1,1,1,1,7,7,1,1,2.01300040995e+12,person
1184,4013010101,526,1,101,1,1,1,1,9,9,1,1,2.01300041549e+12,person
1185,4013010101,526,2,101,1,1,3,3,8,8,2,2,2.01300041549e+12,person
1186,4013010101,527,1,205,1,1,1,1,8,8,2,2,2.01300041664e+12,person
1187,4013010101,527,2,205,1,1,1,1,8,8,1,1,2.01300041664e+12,person
1188,4013010101,527,3,205,1,1,1,1,4,4,1,1,2.01300041664e+12,person
1189,4013010101,528,1,118,1,1,1,1,9,9,1,1,2.01300041839e+12,person
1190,4013010101,529,1,111,1,1,1,1,9,9,1,1,2.01300041873e+12,person
1191,4013010101,530,1,124,1,1,3,3,10,10,2,2,2.01300042147e+12,person
1192,4013010101,530,2,124,1,1,3,3,10,10,1,1,2.01300042147e+12,person
1193,4013010101,531,1,107,1,1,3,3,9,9,1,1,2.01300042232e+12,person
1194,4013010101,531,2,107,1,1,3,3,9,9,2,2,2.01300042232e+12,person
1195,4013010101,532,1,127,1,1,3,3,9,9,1,1,2.01300042558e+12,person
1196,4013010101,532,2,127,1,1,3,3,9,9,2,2,2.01300042558e+12,person
1197,4013010101,533,1,114,1,1,1,1,8,8,2,2,2.01300042651e+12,person
1198,4013010101,533,2,114,1,1,1,1,5,5,2,2,2.01300042651e+12,person
1199,4013010101,533,3,114,1,1,4,4,2,2,2,2,2.01300042651e+12,person
1200,4013010101,534,1,205,1,1,3,3,9,9,2,2,2.01300042712e+12,person
1201,4013010101,534,2,205,1,1,3,3,9,9,1,1,2.01300042712e+12,person
1202,4013010101,535,1,208,1,1,1,1,8,8,2,2,2.01300044398e+12,person
1203,4013010101,535,2,208,1,1,3,3,10,10,2,2,2.01300044398e+12,person
1204,4013010101,536,1,103,1,1,3,3,9,9,1,1,2.01300044452e+12,person
1205,4013010101,536,2,103,1,1,3,3,8,8,2,2,2.01300044452e+12,person
1206,4013010101,536,3,103,1,1,3,3,6,6,1,1,2.01300044452e+12,person
1207,4013010101,537,1,119,1,1,3,3,9,9,1,1,2.01300045599e+12,person
1208,4013010101,537,2,119,1,1,3,3,9,9,2,2,2.01300045599e+12,person
1209,4013010101,537,3,119,1,1,3,3,7,7,1,1,2.01300045599e+12,person
1210,4013010101,538,1,500,1,1,3,3,9,9,2,2,2.01300045782e+12,person
1211,4013010101,538,2,500,1,1,1,1,7,7,1,1,2.01300045782e+12,person
1212,4013010101,538,3,500,1,1,3,3,3,3,1,1,2.01300045782e+12,person
1213,4013010101,539,1,118,1,1,1,1,7,7,2,2,2.0130004633e+12,person
1214,4013010101,540,1,807,1,1,3,3,10,10,1,1,2.01300046600e+12,person
1215,4013010101,540,2,807,1,1,3,3,10,10,2,2,2.01300046600e+12,person
1216,4013010101,541,1,119,1,1,1,1,5,5,1,1,2.01300047057e+12,person
1217,4013010101,541,2,119,1,1,3,3,4,4,2,2,2.01300047057e+12,person
1218,4013010101,541,3,119,1,1,4,4,1,1,1,1,2.01300047057e+12,person
1219,4013010101,541,4,119,1,1,4,4,1,1,1,1,2.01300047057e+12,person
1220,4013010101,542,1,119,1,1,1,1,6,6,1,1,2.01300047492e+12,person
1221,4013010101,542,2,119,1,1,1,1,6,6,2,2,2.01300047492e+12,person
1222,4013010101,542,3,119,1,1,1,1,6,6,1,1,2.01300047492e+12,person
1223,4013010101,543,1,121,1,1,3,3,8,8,2,2,2.01300047927e+12,person
1224,4013010101,543,2,121,1,1,1,1,7,7,1,1,2.01300047927e+12,person
1225,4013010101,544,1,128,1,1,1,1,9,9,2,2,2.01300048949e+12,person
1226,4013010101,544,2,128,1,1,3,3,9,9,1,1,2.01300048949e+12,person
1227,4013010101,544,3,128,1,1,4,4,1,1,2,2,2.01300048949e+12,person
1228,4013010101,545,1,117,1,1,1,1,5,5,1,1,2.01300049357e+12,person
1229,4013010101,545,2,117,1,1,1,1,5,5,1,1,2.01300049357e+12,person
1230,4013010101,545,3,117,1,1,1,1,5,5,2,2,2.01300049357e+12,person
1231,4013010101,545,4,117,1,1,1,1,5,5,2,2,2.01300049357e+12,person
1232,4013010101,546,1,132,1,1,1,1,6,6,1,1,2.01300049442e+12,person
1233,4013010101,546,2,132,1,1,3,3,6,6,2,2,2.01300049442e+12,person
1234,4013010101,546,3,132,1,1,4,4,1,1,1,1,2.01300049442e+12,person
1235,4013010101,546,4,132,1,1,4,4,1,1,1,1,2.01300049442e+12,person
1236,4013010101,547,1,102,1,1,1,1,6,6,1,1,2.01300049972e+12,person
1237,4013010101,547,2,102,1,1,1,1,6,6,2,2,2.01300049972e+12,person
1238,4013010101,547,3,102,1,1,4,4,2,2,1,1,2.01300049972e+12,person
1239,4013010101,547,4,102,1,1,4,4,1,1,2,2,2.01300049972e+12,person
1240,4013010101,548,1,204,1,1,1,1,9,9,1,1,2.0130005043e+12,person
1241,4013010101,548,2,204,1,1,3,3,9,9,2,2,2.0130005043e+12,person
1242,4013010101,549,1,207,1,1,3,3,9,9,2,2,2.01300050912e+12,person
1243,4013010101,550,1,130,1,1,3,3,10,10,2,2,2.01300051086e+12,person
1244,4013010101,550,2,130,1,1,3,3,9,9,1,1,2.01300051086e+12,person
1245,4013010101,551,1,102,1,1,1,1,8,8,1,1,2.01300051993e+12,person
1246,4013010101,551,2,102,1,1,1,1,8,8,2,2,2.01300051993e+12,person
1247,4013010101,552,1,111,1,1,1,1,7,7,1,1,2.01300052196e+12,person
1248,4013010101,552,2,111,1,1,3,3,7,7,2,2,2.01300052196e+12,person
1249,4013010101,552,3,111,1,1,3,3,3,3,1,1,2.01300052196e+12,person
1250,4013010101,552,4,111,1,1,4,4,2,2,1,1,2.01300052196e+12,person
1251,4013010101,553,1,107,1,1,1,1,7,7,1,1,2.01300052594e+12,person
1252,4013010101,553,2,107,1,1,1,1,7,7,2,2,2.01300052594e+12,person
1253,4013010101,554,1,800,1,1,3,3,9,9,1,1,2.01300053009e+12,person
1254,4013010101,554,2,800,1,1,3,3,9,9,2,2,2.01300053009e+12,person
1255,4013010101,555,1,116,1,1,3,3,10,10,1,1,2.01300053783e+12,person
1256,4013010101,555,2,116,1,1,3,3,10,10,2,2,2.01300053783e+12,person
1257,4013010101,556,1,800,1,1,3,3,9,9,1,1,2.01300053956e+12,person
1258,4013010101,556,2,800,1,1,1,1,7,7,2,2,2.01300053956e+12,person
1259,4013010101,557,1,803,1,1,3,3,8,8,1,1,2.01300054461e+12,person
1260,4013010101,557,2,803,1,1,3,3,9,9,2,2,2.01300054461e+12,person
1261,4013010101,558,1,106,1,1,1,1,3,3,1,1,2.01300054561e+12,person
1262,4013010101,558,2,106,1,1,1,1,4,4,1,1,2.01300054561e+12,person
1263,4013010101,558,3,106,1,1,1,1,4,4,1,1,2.01300054561e+12,person
1264,4013010101,558,4,106,1,1,1,1,3,3,1,1,2.01300054561e+12,person
1265,4013010101,558,5,106,1,1,1,1,3,3,1,1,2.01300054561e+12,person
1266,4013010101,559,1,203,1,1,3,3,7,7,1,1,2.01300054859e+12,person
1267,4013010101,559,2,203,1,1,1,1,7,7,2,2,2.01300054859e+12,person
1268,4013010101,560,1,107,1,1,3,3,9,9,1,1,2.01300056056e+12,person
1269,4013010101,560,2,107,1,1,3,3,8,8,2,2,2.01300056056e+12,person
1270,4013010101,561,1,123,1,1,1,1,7,7,1,1,2.01300056193e+12,person
1271,4013010101,561,2,123,1,1,3,3,7,7,2,2,2.01300056193e+12,person
1272,4013010101,561,3,123,1,1,1,1,3,3,2,2,2.01300056193e+12,person
1273,4013010101,561,4,123,1,1,1,1,3,3,1,1,2.01300056193e+12,person
1274,4013010101,561,5,123,1,1,3,3,3,3,1,1,2.01300056193e+12,person
1275,4013010101,561,6,123,1,1,4,4,2,2,1,1,2.01300056193e+12,person
1276,4013010101,561,7,123,1,1,3,3,8,8,2,2,2.01300056193e+12,person
1277,4013010101,561,8,123,1,1,1,1,7,7,1,1,2.01300056193e+12,person
1278,4013010101,562,1,110,1,1,3,3,10,10,1,1,2.0130005624e+12,person
1279,4013010101,562,2,110,1,1,3,3,10,10,2,2,2.0130005624e+12,person
1280,4013010101,563,1,123,1,1,1,1,5,5,1,1,2.0130005664e+12,person
1281,4013010101,563,2,123,1,1,4,4,1,1,1,1,2.0130005664e+12,person
1282,4013010101,563,3,123,1,1,1,1,4,4,2,2,2.0130005664e+12,person
1283,4013010101,564,1,104,1,1,3,3,10,10,2,2,2.01300057126e+12,person
1284,4013010101,565,1,101,1,1,1,1,6,6,1,1,2.01300058585e+12,person
1285,4013010101,565,2,101,1,1,1,1,6,6,2,2,2.01300058585e+12,person
1286,4013010101,565,3,101,1,1,4,4,2,2,2,2,2.01300058585e+12,person
1287,4013010101,565,4,101,1,1,4,4,2,2,1,1,2.01300058585e+12,person
1288,4013010101,565,5,101,1,1,4,4,1,1,1,1,2.01300058585e+12,person
1289,4013010101,565,6,101,1,1,4,4,1,1,1,1,2.01300058585e+12,person
1290,4013010101,566,1,300,1,1,3,3,6,6,2,2,2.01300059015e+12,person
1291,4013010101,566,2,300,1,1,3,3,7,7,1,1,2.01300059015e+12,person
1292,4013010101,566,3,300,1,1,3,3,3,3,2,2,2.01300059015e+12,person
1293,4013010101,566,4,300,1,1,3,3,3,3,2,2,2.01300059015e+12,person
1294,4013010101,566,5,300,1,1,4,4,2,2,1,1,2.01300059015e+12,person
1295,4013010101,566,6,300,1,1,4,4,2,2,1,1,2.01300059015e+12,person
1296,4013010101,567,1,111,1,1,3,3,10,10,1,1,2.01300060459e+12,person
1297,4013010101,567,2,111,1,1,3,3,9,9,2,2,2.01300060459e+12,person
1298,4013010101,568,1,803,1,1,3,3,9,9,1,1,2.01300060476e+12,person
1299,4013010101,569,1,117,1,1,1,1,4,4,1,1,2.01300061086e+12,person
1300,4013010101,569,2,117,1,1,1,1,4,4,2,2,2.01300061086e+12,person
1301,4013010101,569,3,117,1,1,4,4,1,1,2,2,2.01300061086e+12,person
1302,4013010101,569,4,117,1,1,4,4,1,1,1,1,2.01300061086e+12,person
1303,4013010101,570,1,126,1,1,3,3,10,10,1,1,2.0130006149e+12,person
1304,4013010101,570,2,126,1,1,3,3,10,10,2,2,2.0130006149e+12,person
1305,4013010101,571,1,114,1,1,3,3,8,8,1,1,2.01300062677e+12,person
1306,4013010101,571,2,114,1,1,3,3,8,8,2,2,2.01300062677e+12,person
1307,4013010101,572,1,800,1,1,2,2,6,6,1,1,2.01300062705e+12,person
1308,4013010101,572,2,800,1,1,4,4,1,1,1,1,2.01300062705e+12,person
1309,4013010101,572,3,800,1,1,3,3,9,9,1,1,2.01300062705e+12,person
1310,4013010101,573,1,803,1,1,3,3,9,9,2,2,2.01300062841e+12,person
1311,4013010101,574,1,101,1,1,3,3,10,10,2,2,2.0130006576e+12,person
1312,4013010101,574,2,101,1,1,3,3,7,7,1,1,2.0130006576e+12,person
1313,4013010101,575,1,110,1,1,1,1,7,7,1,1,2.01300066965e+12,person
1314,4013010101,575,2,110,1,1,3,3,7,7,2,2,2.01300066965e+12,person
1315,4013010101,575,3,110,1,1,3,3,4,4,2,2,2.01300066965e+12,person
1316,4013010101,575,4,110,1,1,3,3,3,3,1,1,2.01300066965e+12,person
1317,4013010101,575,5,110,1,1,3,3,10,10,2,2,2.01300066965e+12,person
1318,4013010101,576,1,131,1,1,3,3,10,10,1,1,2.01300067476e+12,person
1319,4013010101,576,2,131,1,1,3,3,10,10,2,2,2.01300067476e+12,person
1320,4013010101,577,1,126,1,1,3,3,10,10,1,1,2.01300067487e+12,person
1321,4013010101,577,2,126,1,1,3,3,10,10,2,2,2.01300067487e+12,person
1322,4013010101,578,1,700,1,1,3,3,10,10,2,2,2.01300067747e+12,person
1323,4013010101,579,1,205,1,1,3,3,10,10,1,1,2.01300067966e+12,person
1324,4013010101,579,2,205,1,1,3,3,10,10,2,2,2.01300067966e+12,person
1325,4013010101,580,1,108,1,1,3,3,9,9,1,1,2.01300068386e+12,person
1326,4013010101,580,2,108,1,1,3,3,9,9,2,2,2.01300068386e+12,person
1327,4013010101,581,1,117,1,1,1,1,8,8,1,1,2.01300069092e+12,person
1328,4013010101,581,2,117,1,1,1,1,7,7,2,2,2.01300069092e+12,person
1329,4013010101,582,1,500,1,1,1,1,8,8,1,1,2.01300069354e+12,person
1330,4013010101,583,1,124,1,1,1,1,8,8,2,2,2.0130006941e+12,person
1331,4013010101,583,2,124,1,1,1,1,8,8,2,2,2.0130006941e+12,person
1332,4013010101,584,1,204,1,1,1,1,4,4,1,1,2.0130006953e+12,person
1333,4013010101,584,2,204,1,1,4,4,1,1,2,2,2.0130006953e+12,person
1334,4013010101,584,3,204,1,1,1,1,3,3,2,2,2.0130006953e+12,person
1335,4013010101,585,1,128,1,1,3,3,10,10,2,2,2.01300069721e+12,person
1336,4013010101,585,2,128,1,1,3,3,7,7,2,2,2.01300069721e+12,person
1337,4013010101,585,3,128,1,1,3,3,6,6,1,1,2.01300069721e+12,person
1338,4013010101,586,1,900,1,1,1,1,7,7,1,1,2.01300070258e+12,person
1339,4013010101,586,2,900,1,1,1,1,7,7,2,2,2.01300070258e+12,person
1340,4013010101,587,1,120,1,1,3,3,9,9,1,1,2.01300070354e+12,person
1341,4013010101,588,1,203,1,1,1,1,7,7,1,1,2.01300070974e+12,person
1342,4013010101,588,2,203,1,1,3,3,7,7,2,2,2.01300070974e+12,person
1343,4013010101,588,3,203,1,1,4,4,2,2,1,1,2.01300070974e+12,person
1344,4013010101,589,1,805,1,1,3,3,9,9,1,1,2.01300071146e+12,person
1345,4013010101,589,2,805,1,1,1,1,9,9,2,2,2.01300071146e+12,person
1346,4013010101,590,1,128,1,1,1,1,6,6,2,2,2.01300071272e+12,person
1347,4013010101,590,2,128,1,1,1,1,6,6,1,1,2.01300071272e+12,person
1348,4013010101,590,3,128,1,1,4,4,1,1,1,1,2.01300071272e+12,person
1349,4013010101,590,4,128,1,1,4,4,1,1,2,2,2.01300071272e+12,person
1350,4013010101,591,1,112,1,1,3,3,10,10,1,1,2.01300072322e+12,person
1351,4013010101,591,2,112,1,1,3,3,10,10,2,2,2.01300072322e+12,person
1352,4013010101,592,1,300,1,1,3,3,10,10,2,2,2.0130007234e+12,person
1353,4013010101,593,1,204,1,1,1,1,9,9,1,1,2.01300072363e+12,person
1354,4013010101,593,2,204,1,1,3,3,9,9,2,2,2.01300072363e+12,person
1355,4013010101,593,3,204,1,1,3,3,6,6,2,2,2.01300072363e+12,person
1356,4013010101,593,4,204,1,1,4,4,2,2,1,1,2.01300072363e+12,person
1357,4013010101,593,5,204,1,1,4,4,2,2,1,1,2.01300072363e+12,person
1358,4013010101,593,6,204,1,1,3,3,7,7,1,1,2.01300072363e+12,person
1359,4013010101,594,1,207,1,1,1,1,5,5,2,2,2.01300072594e+12,person
1360,4013010101,594,2,207,1,1,3,3,5,5,1,1,2.01300072594e+12,person
1361,4013010101,595,1,209,1,1,3,3,6,6,2,2,2.01300073308e+12,person
1362,4013010101,595,2,209,1,1,3,3,5,5,1,1,2.01300073308e+12,person
1363,4013010101,596,1,500,1,1,3,3,9,9,1,1,2.01300073496e+12,person
1364,4013010101,597,1,130,1,1,3,3,10,10,1,1,2.01300073762e+12,person
