unique_housing_id,hid,geo,unique_id_in_geo,sample_geo,hhtotals,hinc,hsize,hhrtotals,rhinc,rhsize,entity,gqrtotals,gqtotals
1207,1076224,4013010101,1208,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1208,1076299,4013010101,1209,113,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
1209,1076308,4013010101,1210,106,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1210,1076374,4013010101,1211,106,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1211,1076530,4013010101,1212,128,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1212,1076794,4013010101,1213,300,1.0,3.0,5.0,1.0,3.0,5.0,household,0.0,0.0
1213,1076894,4013010101,1214,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1214,1076932,4013010101,1215,206,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1215,1076984,4013010101,1216,103,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1216,1077066,4013010101,1217,129,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
1217,1077131,4013010101,1218,111,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1218,1077389,4013010101,1219,108,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1219,1077393,4013010101,1220,130,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1220,1077442,4013010101,1221,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1221,1077491,4013010101,1222,803,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1222,1077513,4013010101,1223,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1223,1077516,4013010101,1224,127,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1224,1077546,4013010101,1225,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1225,1077564,4013010101,1226,600,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
1226,1077625,4013010101,1227,102,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1227,1077710,4013010101,1228,110,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1228,1077722,4013010101,1229,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1229,1077851,4013010101,1230,300,1.0,1.0,6.0,1.0,1.0,6.0,household,0.0,0.0
1230,1077877,4013010101,1231,101,1.0,3.0,3.0,1.0,3.0,3.0,household,0.0,0.0
1231,1077982,4013010101,1232,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1232,1078011,4013010101,1233,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1233,1078046,4013010101,1234,202,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1234,1078060,4013010101,1235,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1235,1078063,4013010101,1236,131,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1236,1078156,4013010101,1237,101,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1237,1078223,4013010101,1238,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1238,1078298,4013010101,1239,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1239,1078397,4013010101,1240,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1240,1078402,4013010101,1241,104,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1241,1078418,4013010101,1242,102,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1242,1078423,4013010101,1243,126,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1243,1078434,4013010101,1244,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1244,1078654,4013010101,1245,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1245,1078803,4013010101,1246,122,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1246,1078855,4013010101,1247,203,1.0,4.0,4.0,1.0,4.0,4.0,household,0.0,0.0
1247,1078981,4013010101,1248,102,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1248,1079150,4013010101,1249,109,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1249,1079243,4013010101,1250,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1250,1079277,4013010101,1251,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1251,1079375,4013010101,1252,500,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1252,1079457,4013010101,1253,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1253,1079550,4013010101,1254,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1254,1079609,4013010101,1255,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1255,1079657,4013010101,1256,129,1.0,4.0,5.0,1.0,4.0,5.0,household,0.0,0.0
1256,1079701,4013010101,1257,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1257,1079707,4013010101,1258,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1258,1079728,4013010101,1259,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1259,1079778,4013010101,1260,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1260,1079939,4013010101,1261,900,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1261,1080027,4013010101,1262,202,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1262,1080089,4013010101,1263,205,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1263,1080127,4013010101,1264,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1264,1080146,4013010101,1265,117,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1265,1080188,4013010101,1266,125,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1266,1080227,4013010101,1267,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1267,1080261,4013010101,1268,116,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1268,1080374,4013010101,1269,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1269,1080383,4013010101,1270,209,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1270,1080431,4013010101,1271,102,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1271,1080433,4013010101,1272,125,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1272,1080451,4013010101,1273,119,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1273,1080517,4013010101,1274,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1274,1080550,4013010101,1275,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1275,1080573,4013010101,1276,116,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1276,1080682,4013010101,1277,203,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
1277,1080683,4013010101,1278,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1278,1080718,4013010101,1279,807,1.0,5.0,6.0,1.0,5.0,6.0,household,0.0,0.0
1279,1080779,4013010101,1280,204,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
1280,1080870,4013010101,1281,300,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1281,1080943,4013010101,1282,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1282,1080947,4013010101,1283,102,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
1283,1081076,4013010101,1284,126,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1284,1081123,4013010101,1285,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1285,1081145,4013010101,1286,107,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1286,1081152,4013010101,1287,128,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1287,1081263,4013010101,1288,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1288,1081291,4013010101,1289,207,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1289,1081436,4013010101,1290,206,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1290,1081437,4013010101,1291,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1291,1081467,4013010101,1292,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1292,1081499,4013010101,1293,900,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1293,1081502,4013010101,1294,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1294,1081576,4013010101,1295,133,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1295,1081709,4013010101,1296,130,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1296,1081743,4013010101,1297,202,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1297,1081771,4013010101,1298,400,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1298,1081788,4013010101,1299,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1299,1081855,4013010101,1300,900,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1300,1081929,4013010101,1301,109,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1301,1081956,4013010101,1302,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1302,1081961,4013010101,1303,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1303,1082025,4013010101,1304,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1304,1082042,4013010101,1305,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1305,1082049,4013010101,1306,803,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1306,1082051,4013010101,1307,400,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1307,1082171,4013010101,1308,204,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1308,1082248,4013010101,1309,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1309,1082251,4013010101,1310,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1310,1082438,4013010101,1311,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1311,1082484,4013010101,1312,805,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1312,1082559,4013010101,1313,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1313,1082591,4013010101,1314,100,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
1314,1082603,4013010101,1315,120,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1315,1082715,4013010101,1316,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1316,1082778,4013010101,1317,134,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1317,1082902,4013010101,1318,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1318,1082987,4013010101,1319,105,1.0,4.0,5.0,1.0,4.0,5.0,household,0.0,0.0
1319,1083002,4013010101,1320,204,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1320,1083003,4013010101,1321,111,1.0,3.0,5.0,1.0,3.0,5.0,household,0.0,0.0
1321,1083108,4013010101,1322,101,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1322,1083161,4013010101,1323,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1323,1083173,4013010101,1324,805,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1324,1083232,4013010101,1325,600,1.0,4.0,4.0,1.0,4.0,4.0,household,0.0,0.0
1325,1083297,4013010101,1326,117,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1326,1083318,4013010101,1327,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1327,1083318,4013010101,1328,118,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1328,1083345,4013010101,1329,107,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1329,1083387,4013010101,1330,101,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1330,1083474,4013010101,1331,131,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1331,1083527,4013010101,1332,800,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1332,1083555,4013010101,1333,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1333,1083637,4013010101,1334,113,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1334,1083660,4013010101,1335,105,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1335,1083668,4013010101,1336,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1336,1083670,4013010101,1337,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1337,1083681,4013010101,1338,105,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1338,1083705,4013010101,1339,119,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
1339,1083848,4013010101,1340,400,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
1340,1083953,4013010101,1341,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1341,1083977,4013010101,1342,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1342,1083989,4013010101,1343,106,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1343,1084021,4013010101,1344,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1344,1084150,4013010101,1345,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1345,1084162,4013010101,1346,102,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1346,1084274,4013010101,1347,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1347,1084480,4013010101,1348,500,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1348,1084591,4013010101,1349,805,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1349,1084624,4013010101,1350,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1350,1084749,4013010101,1351,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1351,1084767,4013010101,1352,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1352,1084802,4013010101,1353,600,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1353,1084815,4013010101,1354,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1354,1085145,4013010101,1355,300,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1355,1085156,4013010101,1356,204,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1356,1085237,4013010101,1357,116,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1357,1085245,4013010101,1358,133,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1358,1085269,4013010101,1359,206,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1359,1085310,4013010101,1360,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1360,1085379,4013010101,1361,102,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1361,1085435,4013010101,1362,500,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1362,1085452,4013010101,1363,118,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1363,1085479,4013010101,1364,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1364,1085488,4013010101,1365,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1365,1085586,4013010101,1366,206,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1366,1085696,4013010101,1367,112,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1367,1085707,4013010101,1368,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1368,1085723,4013010101,1369,131,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1369,1085768,4013010101,1370,900,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1370,1085773,4013010101,1371,800,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1371,1085871,4013010101,1372,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1372,1085881,4013010101,1373,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1373,1085888,4013010101,1374,115,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1374,1085975,4013010101,1375,108,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1375,1085990,4013010101,1376,206,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1376,1086036,4013010101,1377,300,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1377,1086088,4013010101,1378,700,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1378,1086165,4013010101,1379,300,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1379,1086319,4013010101,1380,104,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1380,1086436,4013010101,1381,102,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1381,1086664,4013010101,1382,201,1.0,5.0,6.0,1.0,5.0,6.0,household,0.0,0.0
1382,1086667,4013010101,1383,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1383,1086704,4013010101,1384,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1384,1086780,4013010101,1385,110,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1385,1086792,4013010101,1386,112,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1386,1086813,4013010101,1387,800,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1387,1086885,4013010101,1388,125,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1388,1086941,4013010101,1389,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1389,1087051,4013010101,1390,803,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1390,1087115,4013010101,1391,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1391,1087402,4013010101,1392,500,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1392,1087447,4013010101,1393,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1393,1087461,4013010101,1394,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1394,1087550,4013010101,1395,209,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1395,1087556,4013010101,1396,300,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1396,1087596,4013010101,1397,133,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1397,1087737,4013010101,1398,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1398,1087771,4013010101,1399,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1399,1087801,4013010101,1400,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1400,1087815,4013010101,1401,207,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1401,1087908,4013010101,1402,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1402,1087930,4013010101,1403,114,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
1403,1087949,4013010101,1404,600,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1404,1087984,4013010101,1405,126,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1405,1088115,4013010101,1406,113,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1406,1088146,4013010101,1407,805,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1407,1088379,4013010101,1408,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1408,1088407,4013010101,1409,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1409,1088412,4013010101,1410,101,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1410,1088432,4013010101,1411,112,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1411,1088621,4013010101,1412,122,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1412,1088645,4013010101,1413,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1413,1088652,4013010101,1414,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1414,1088675,4013010101,1415,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1415,1088717,4013010101,1416,132,1.0,5.0,5.0,1.0,5.0,5.0,household,0.0,0.0
1416,1088800,4013010101,1417,109,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1417,1088800,4013010101,1418,109,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1418,1088916,4013010101,1419,203,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1419,1088991,4013010101,1420,132,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1420,1088993,4013010101,1421,130,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1421,1089109,4013010101,1422,115,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1422,1089127,4013010101,1423,123,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1423,1089179,4013010101,1424,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1424,1089179,4013010101,1425,201,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1425,1089379,4013010101,1426,803,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1426,1089433,4013010101,1427,700,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
1427,1089443,4013010101,1428,114,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1428,1089521,4013010101,1429,204,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1429,1089523,4013010101,1430,803,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1430,1089531,4013010101,1431,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1431,1089615,4013010101,1432,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1432,1089615,4013010101,1433,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1433,1089837,4013010101,1434,805,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1434,1089840,4013010101,1435,400,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1435,1089905,4013010101,1436,107,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1436,1089951,4013010101,1437,109,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1437,1090016,4013010101,1438,800,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1438,1090063,4013010101,1439,128,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
1439,1090173,4013010101,1440,500,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1440,1090356,4013010101,1441,205,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1441,1090378,4013010101,1442,114,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1442,1090407,4013010101,1443,134,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1443,1090441,4013010101,1444,129,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1444,1090663,4013010101,1445,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1445,1090670,4013010101,1446,700,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1446,1090715,4013010101,1447,500,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1447,1090794,4013010101,1448,209,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
1448,1090820,4013010101,1449,100,1.0,3.0,4.0,1.0,3.0,4.0,household,0.0,0.0
1449,1090908,4013010101,1450,803,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1450,1091069,4013010101,1451,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1451,1091115,4013010101,1452,105,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1452,1091187,4013010101,1453,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1453,1091417,4013010101,1454,106,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1454,1091447,4013010101,1455,132,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1455,1091483,4013010101,1456,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1456,1091489,4013010101,1457,104,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
1457,1091495,4013010101,1458,122,1.0,4.0,3.0,1.0,4.0,3.0,household,0.0,0.0
1458,1091600,4013010101,1459,110,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
1459,1091655,4013010101,1460,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1460,1091659,4013010101,1461,108,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
1461,1091714,4013010101,1462,111,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
1462,1091769,4013010101,1463,132,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1463,1091968,4013010101,1464,102,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
1464,1091986,4013010101,1465,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1465,1092011,4013010101,1466,108,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1466,1092034,4013010101,1467,115,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1467,1092224,4013010101,1468,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1468,1092284,4013010101,1469,106,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1469,1092294,4013010101,1470,700,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1470,1092362,4013010101,1471,111,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
1471,1092394,4013010101,1472,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1472,1092456,4013010101,1473,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
1473,1092466,4013010101,1474,204,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1474,1092505,4013010101,1475,300,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1475,1092508,4013010101,1476,208,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
1476,1092530,4013010101,1477,104,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
1477,1092654,4013010101,1478,203,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
1478,1092821,4013010101,1479,106,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
1479,1092861,4013010101,1480,130,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
